id,target
01741ed3-fe7a-4544-a7c3-da67885eaf29,1
0175b056-3244-43ad-b0ef-6252c63d7c85,1
017a51d9-fcf3-4375-bd11-a3cdd0d84db2,0
017b62af-4d6e-4b64-8244-b774f276d9c2,0
017e2673-7ccb-4962-9fbc-f4149028b6a5,0
018105d9-1c2e-454c-a546-4b153783cce0,0
0185cf02-8173-45a3-9ea6-2d34f7dd5db8,0
019198b2-9ce3-4cb6-8ee1-ee8db24b15e1,1
01935124-2890-4b47-af09-e04b857d0414,0
01999c27-e424-4b69-a818-816c4ec17fff,0
019a20b4-053a-4d07-8b8d-04ce6951db26,0
019b5851-41ab-4c36-982c-7efbbfb0d03a,0
019d12f3-fb30-413f-a7aa-dcb10faef82a,0
019ebeea-2395-4a0f-b476-e396a192d8c8,0
01a0fda4-40dd-4209-97e1-4552cf3ce5a5,0
01add19f-dfb3-4e61-adf7-879173bd1b2b,0
01adf727-e3f2-431a-9b9a-24d2ba98178f,1
01afb6b7-d94f-4d93-af22-e03205c165cc,1
01b038fd-b398-4350-b8bd-8f96ab2863cf,0
01b2ca28-7217-4cc0-977e-9ec3a0e797fb,1
01be8de5-60e9-451f-a616-9f29ba3749a0,0
01bef6c7-8606-4d86-98a1-f5242bc61672,0
01c35e5c-7494-418d-a598-1dc9d41d4664,0
01c7fba1-8dda-4617-ad66-6621c98c0ca8,0
01c89107-3baf-4668-80f8-77783cce14e6,0
01ca373d-3b11-4c72-a72e-0cc8493ebccc,0
01ccbd48-635b-44c5-8a84-535b718ba4df,0
01d942c5-8313-4472-a97c-dff28c459293,0
01db7d39-bf54-40eb-9e3f-a7a9914a6fcf,0
01de895e-daff-4a4c-b4c6-1ea7e4921df1,0
01ea8e8b-9c5e-4de9-9baa-328ecd1af833,0
01eec550-386e-436a-af4d-699be4f2c4f0,0
01efeaf6-ec81-4591-852a-a2b95fccf2e2,1
01f09f76-9b36-49e0-b918-67b49d2c02da,0
01f0a94d-4de4-40e0-8a96-53d04ba100df,0
01f5c0a2-3ee7-4897-9ed2-da4f05f557c6,0
01fa1bf6-8cd9-4e4f-94ac-c35d3f41286b,0
01fafe2b-be33-4969-9cbf-e71a7b4cd085,1
01fb82ab-baa1-4184-b9f7-da631af80c6b,0
01fe0a0a-bdd6-443e-81d7-15bdb4d0cc47,0
02004e10-38a9-4fae-96b0-ee996e8c27c7,0
020afbcb-02a1-477c-bfa6-5e390a9f836a,0
020b9f70-5477-40ee-9779-885aa5b4d727,0
02121d30-d583-49ac-9f09-7def4916dda9,0
0214770b-ae33-4ae3-ab88-71771750ef35,1
02177b07-ea4f-4a75-9525-94420c286890,0
021c025a-4adb-4a89-9b89-a91265fe8c25,0
021ee5ea-3fb8-4359-a767-aad88f0ba319,1
022010cc-d141-4a00-8ae1-1e8c48e09882,1
0221d24d-da8e-432e-a8c9-de02877059ea,1
022e4c50-af64-4e08-a2cd-f0f7b6b0f5ca,0
02348b36-5273-4e4f-a416-2d2d82568754,0
0234e981-8e73-4256-bf78-a6b93eb28eba,0
0236c52a-0436-493f-ba79-a91cf247b451,0
023b6fda-1222-4072-99a5-623fb490f92e,1
023e66d2-7694-4058-a214-27eca6f161ca,0
023f08e6-18e0-409f-8a21-f9e5022d2ece,1
02401138-a4d3-4867-aa54-80642e511146,1
02480207-08d1-4618-bd76-7bab2ca0c14b,0
024911f1-a62d-48a6-b2e7-5c24b55c9aad,0
024a7450-bba0-47de-8e18-e125fadeb412,1
024a7d22-7dcc-4ff5-8021-368843661133,0
024b4bb3-fe84-40d3-8eb8-ea5ea4508e94,0
024ca47c-c172-4972-bdf0-2551535b734f,0
02544651-702e-4419-b8a0-1695154ba516,0
025d7993-c2dd-459f-b69b-cd9b209c6eff,0
02627794-e382-4fef-8688-d40b6abb6e70,0
0262853d-e5ff-4498-9c23-e9ebd7812fd8,0
02630538-2f02-4f7c-89b9-05392c7c7c40,0
02636e26-c19d-4bf4-8cae-272062d4f5c4,1
0264ccc5-8fe0-4a3c-ada2-fa45cd9e921f,0
026a985e-0378-4d3d-9ceb-433b1e74d09f,0
026bca53-a284-4aea-b762-86e1d33c8455,0
026c9a13-f88b-4768-b4fc-d52985cd2701,0
026e76f5-3d77-4f32-b5b6-9e961653a164,1
02700a60-9f43-4098-8734-b35e94eaaff5,0
0271db37-cb9f-4770-9a4a-4a1d917ab2c4,0
0273892d-19c5-4df4-8483-c451b29efbc7,0
02739d52-9823-4e75-81a3-966a654b75a0,0
02794e8b-311b-4068-a958-c6621481091c,0
027cb6b9-7904-40d3-ba5e-d2cf863a0936,0
027db17a-e071-415e-989e-b1b781657515,0
027ec5fa-c00a-4361-9736-1497ba04ebb6,0
028220a9-7a4e-4ae2-936f-698596eed5c1,0
0283af95-94f9-4844-9cb1-756d7aa3aaa1,0
028c0c09-23e9-495a-a3fc-9dba0b66670c,0
028db861-a752-4bb8-8ee7-14e818d52aeb,0
028f1f34-5cea-494f-905d-cd9b67e1b3e2,1
028fee59-20b8-4918-9cc6-7a4ec44d166d,1
0290175c-5e26-40fb-a4c8-29fd70b1134a,0
0296c9e5-b209-42eb-8c14-a0e180ffe85f,1
0298a5f2-5ad6-4572-bbe8-4e93ad286220,1
029c5627-006c-4996-b560-ff3cd42e6597,0
029e5cf1-e27c-4edf-8059-b93a3cb5cd10,0
02a213ed-dc28-4d00-a115-3c422c1811ad,0
02a301fa-99fa-490e-bd1e-760accbb347e,1
02a69793-cc2c-4b6e-9af0-9fbdccb749b4,0
02aa004d-8d7c-4d25-9dfb-f454368f1f0a,0
02ab47da-d1cb-4064-bc63-f471af70c6e0,1
02ad1ade-be60-487e-8a16-7e9b44fc2103,0
02af6ea9-6bbb-4abc-801a-13783f4087b2,1
02b04445-e834-4c55-b53d-73f22ad8b933,0
02b066a1-cb92-42e9-a30b-51809f975c85,1
02b0cc3a-568d-43c8-a31a-19aee389eef2,0
02b12d70-9dfb-4010-be10-19a49463ed99,0
02b1f43e-d3cd-4c8d-9034-639268ac1935,0
02bb1dc4-21f4-4cfd-ba41-81af896a3959,0
02beddf1-e9c3-46d2-b78a-36404449b35b,0
02bf770e-c25f-487f-905b-b0c97a77a607,0
02c25fe4-0509-468f-81b0-1223a5430be2,1
02c33060-69d3-443c-9cea-404b9fd797d1,0
02c35271-8f06-4652-bb2a-6d734477cc6b,0
02c36820-41ab-4600-a9a3-3b29318af73e,0
02c70999-ccd3-4531-aef0-66ae9fc7cdfd,0
02c78be3-9dc8-4179-9a39-a70edeec7b70,0
02c82453-7645-49dc-9499-41601991523a,0
02c8c0fd-6a84-4bf7-b89c-e812a7693aee,0
02c97c85-bf26-4fd3-b377-65ed58140cb9,1
02c9902f-dd6b-48cf-9f02-22374c0c38a4,0
02ce72bc-b686-4647-8d33-1e2f6b74f262,0
02d305cc-106a-4664-817f-081a27a8a4ae,0
02d5b173-d9a9-42d9-b50c-27e4af4d3802,1
02d70e5f-3944-4c92-ae6c-a730d997b101,0
02d7859a-8916-41d2-a2a5-58290e485ca5,0
02d8d661-3c72-4386-9161-41f41bd0bad7,1
02db7693-47e2-44d3-95c7-d8e68eb17263,1
02dc24d4-a581-4ac3-8a79-116a93633a58,0
02dc55d8-e8c4-4405-9b55-c077a3a1bdac,0
02de7f6f-3441-4d0c-8788-2075caff5880,1
02e04820-fc9b-4bd2-b3da-48b3ed1dc1bf,0
02e0bce2-fb31-44f5-bd88-8bb9263152f6,0
02e1c87b-5c43-4001-94fa-4ed6771d09a2,0
02f23c80-b697-4de5-9230-6ca1b09bf798,0
02f288bd-067c-46d7-8eb5-e16b9e3d4215,0
02f3b308-22f2-4710-a2fe-b955eb8ba264,0
02f45f08-376c-4e63-af39-d4a21e75d716,1
02f5e89f-d2af-4245-965a-f29004880fe6,0
02f723b5-450d-481e-9ff9-3b488d80d9c8,0
02f96dc1-982f-468f-a2cd-3094ec07e8e1,0
02fac10f-b5c7-4b09-9d82-761a4eb6cb36,1
02fb50fe-16ed-476a-8b9f-f05481e9c6d1,1
02fcbeb4-3e4b-4c04-9fe2-42b492b268e1,0
0300c75e-5f1f-47ce-8a9f-551c5636c35f,0
0300fe56-b467-4810-b121-dea871e4529f,0
03018f60-a7ae-49bd-b5c4-b9c03c66a7a9,0
030883eb-5bb8-4963-a35c-fcea0a2c6b8f,0
030a4119-609c-4005-b78c-a733e8b277d1,0
030cc9ca-c81c-4bb7-9cc4-a840b813919b,0
03146efc-9730-4998-89f6-b49949149987,0
03166ec9-844e-4a55-8580-0a0e3a3b91f4,0
031c0519-c646-4437-841e-d8cadabf5834,1
031c096e-77f1-4d21-891b-aa3e8553e98a,1
031ec9c2-f309-4dd4-9f5e-34d9e33fd074,1
031eca1a-9d3f-4cd3-871e-8132b07e2af7,1
031f42b6-d903-4db6-a5b1-73035ad2ea19,0
03208237-a8fd-43e8-8bcc-a8baf8173574,0
03294f22-64a3-4d9d-9c2d-aee6cd4ee85b,0
032fa4b6-429a-46b6-a82a-185f13794c91,1
0330c867-6db6-413c-8949-949163b0f38a,0
033318bf-4f4e-4bfd-a54c-32627345c6e8,1
03338258-20e1-41f9-bae7-00fae3a9ee78,1
03350322-dd90-43df-b90e-cddf74cbbdda,0
0335fe06-3906-48a8-8eae-11dfc96647d5,1
0339e6ce-2179-426f-8502-021bda4bd7e8,0
033c50a5-9774-45dc-8da1-573c376eb52e,0
033c55ea-4aa8-43cb-be8e-ecb215a6a8fd,1
033f6b9c-dda3-4659-b837-4dabefc83422,0
0340bba5-ca4e-464c-8313-5f50ca940c65,1
03430eed-809d-49a1-bee6-4a0d46690276,1
0344dc58-cb24-497d-b2f8-ec3fe00fe665,0
03456182-68a5-439b-a7dd-26106e7da45d,0
03462ef7-d3d7-4d78-b9f0-708def72330e,0
034dfecf-1619-4184-9a6c-becd0e56fb57,0
034e0451-2373-4e9c-b66e-de2c03522941,0
034eb465-f716-4aa0-8ccf-4dcd2dfa96d6,0
03508758-88ef-476d-89ee-07bd7c0e8d10,1
03516404-f89f-41bd-9045-f738b3f3bc36,1
0352f726-5205-4014-9ed4-541f18856968,0
03538a3b-b3e9-479b-bb7b-b33878c5bef5,0
035d35b5-74d5-4b50-995c-eeaa035201f8,0
035dafbc-0dab-458b-83bb-38a0f44c8070,0
035e9803-d754-4d11-b4ff-699f0f0a0e52,0
0360c4d8-739b-435a-b567-675bac1d0419,0
036305c8-11df-44ac-aec5-8d846002ceec,0
0363d0a6-a6eb-48ca-b8e2-6e04a3d41228,0
03652d36-bcd7-4f00-8be7-dd9cdb207cf6,0
03667537-5396-4dff-9db5-9b24caf914cd,0
0367dd10-d033-4e13-91d1-ef501d4f5b69,0
036cd0c7-19e7-4068-b081-1237079e93ec,1
0377e2e0-979c-4b43-83c3-9d0793b5fe23,0
037aab8e-33f4-4215-9533-f5b44b12af64,0
037b35b9-5d43-48e3-a373-06daf4e381b5,1
037e1af8-46ff-4ced-b62d-1b20f9985449,0
03858a3f-805d-45c2-a5f8-109555422415,0
03860a04-b38f-46e2-bb8f-49179ea73b51,0
0386902b-66b0-4687-8537-6a0b59164672,0
038bc0f0-d66e-4200-b29b-b48b610f78b8,0
038d3483-df4a-422d-85c4-b438f6a50df2,1
03914b0e-a2c7-4939-a364-14349aa15170,1
03915d0a-b33d-4317-bfd9-ff484cac0e60,1
03930a61-cc0a-41f6-b50e-a1b22c1fdcdb,1
039f1d12-5288-4e5b-a3f3-c246cb52b533,0
03a15d61-fa0d-4f53-a31c-1adbed5f4ece,0
03a31ffc-dad5-4ad6-9cfe-6ff74e335700,1
03a4ddd2-c509-4f34-b1cf-0d9394d663b4,0
03a4fdc1-800c-4ae1-a245-bb1606c25cdd,1
03aab36a-a0a5-43fb-9653-5941de20f649,0
03ac14b6-96c8-4345-ac6c-ab831439d93d,0
03ac55cd-84d8-4179-a29e-29b1bde82156,0
03aca2d7-9fbe-4a01-a0e3-7476e255d855,0
03ad729d-ecd7-4e4c-8880-98437b2cb8fe,0
03b01c1b-77d6-40e7-a63a-4fb442d11bdd,0
03b0ec1f-a721-4488-b774-a28e2acfa5c5,0
03b1de35-c660-43b4-81fa-16e44334ac1a,0
03b34e08-816f-4394-95b2-1e7fdc58a81c,0
03b509c2-dbdc-475b-83fa-6adce88d358e,0
03b87465-0f6d-4d02-9b3f-989ea1e29606,0
03b9aca3-deb1-4a3a-8806-af4e290d3eaf,1
03bbce58-30b1-47d1-9aff-5994d6b17a99,0
03bd9369-fcf7-416f-b010-15b8d1dc94c3,0
03bdae2a-4db3-4b75-bd3b-c82830384243,0
03be26f4-a4d2-4ee2-b13c-989b12db403a,0
03c3641b-97ee-4527-9715-da51f85ead1a,0
03c4f884-e4af-4a60-a7c5-895a7d638173,1
03c787fb-ba69-4921-85dc-bcc87016e840,0
03c90545-8c5f-4cb2-88ca-2dc2ebf3a821,0
03cb4fee-086e-4d52-8a53-04c40bddd93b,0
03d326c2-e427-4a82-8d86-16c4917dc06e,0
03d4f6ec-3046-47c2-b9cc-b54abd2e56a5,0
03d66476-6f4f-440a-ba09-0060b870f68a,1
03d7266f-42c3-4a8c-9f3e-8d146f72f0fd,0
03d7b41f-d39a-4f5e-8168-a37e75f08646,1
03d7c5df-5ae6-49d2-9916-163ce383007e,1
03d9c43d-9ddc-418b-b5a1-813121587d3f,0
03d9d0e4-5d4f-4fb8-a510-dd0b4936b650,1
03da1aa0-25bc-4082-b294-4c1a2e4315ae,1
03dcef60-cd8b-4e9d-8740-48ca0452e38f,0
03dd057a-f218-4d87-be20-3f4ca616c943,0
03e1d51c-f757-4cdf-88c3-ce02b5ea7cfd,0
03e5e59b-07ef-40b6-8e6a-25babe4fee98,1
03ebc37d-9630-47f4-b87b-9ea79572b4d6,0
03ed39d4-3ff3-44cc-8631-513364f6c295,0
03ed8b3f-97a6-4cac-8325-996db06809bf,0
03edd304-5ae6-4338-b625-00099a9612bc,0
03eeb8e8-c316-4917-b06b-02c33901f971,0
03f17c5e-89a4-4837-a148-8a859d7c9b19,0
03f27a69-9ab8-41c3-9fd5-05304d4d74f4,0
03f33cbc-aec0-45f5-8e47-d850fb509eb8,0
03f6e06e-26b1-4336-ad91-27c0a38dbfbe,0
03f7e894-eec3-4310-9411-368d554f566f,0
03f8ae8c-df07-42b9-bc1c-1e59f381adaf,0
03fcb216-c210-4b0b-9248-750a464d5249,0
04008069-294b-4582-98f0-283d6fab06db,0
0405a111-4229-4fcb-b4ae-950ac6f6bfff,0
04095e62-6dba-428a-bc01-e7a5cd8ec8a9,0
040f538f-10a2-4de4-9484-358f47baf0c1,0
04117539-06b0-4a9e-bf29-2a3ab9e13105,1
04123ced-fc29-4ee0-969a-7bd32b98f565,0
0416da6c-e7b7-4c7f-9178-673a97217297,0
04176ace-dfad-4c57-9783-a30a75d35525,0
04194273-9bdc-4073-a65e-d2888324af58,0
041a2303-9214-4c74-bad5-e558d615dabf,0
041a9e97-103d-4ba7-976c-de9f76b07791,0
0421c22d-0467-4264-955f-8f7c327536a7,0
0425916e-1c00-4b70-943b-429de3cbca57,0
042926bd-dae4-483d-aa00-e786443cf651,0
042d84ba-fd03-4d41-80ea-2f372c3f4ef8,0
042f3364-ed13-4664-8f0b-f71baac8bd44,0
042fe3b8-dd53-43d0-82ac-b789624c398c,0
04309b3c-cfd2-49ce-93a0-8d390b9d9606,0
0432d0c6-86f0-4a4f-bd5f-eb68158d75d5,0
0433f725-1746-4622-8f4e-e1acf09e618a,0
04366978-313a-4720-9bab-10fe39a354a1,1
043899d6-e834-46d5-96d8-f8feb11f4bda,1
0438c4d4-ae48-4bde-be7c-8761473ee2c9,0
0441edfe-b687-4d6a-9fd7-a8506d662b2b,0
04438c70-d216-4d4a-b40e-0ef8245112c7,0
0443c5ac-74c3-40f1-9012-2d63eaa6dca2,0
0444a7fa-152e-4397-abcb-05202c1138d1,0
04468940-2132-4de0-a258-5a2dc06510e7,1
0448312e-a472-4da9-9886-bdb9b343973e,0
044a9459-5f0a-45e0-bba5-d43809f5e908,0
044d1865-bae1-48a3-998e-e0788db83364,0
044e2cf7-bfdc-4b7a-a8d7-bfba9a3a7c07,0
04525655-05d0-411e-9693-483f3ae57e80,1
045383b1-c87c-475a-864a-b964ee36b44a,0
0453d449-3846-48b2-84a7-5064e6cdd50b,0
04545302-4f53-4b9d-a77c-0d785828347b,0
0454b281-9362-4149-8c26-be8add676532,0
0454c08a-1715-4913-9bc1-3b10b29c668b,0
0458bf08-ab78-407b-9f2e-ab434209821d,0
045964d3-3b54-4b05-be85-b1c8ab715435,0
045d979e-babd-4552-943d-94c80e6a8d18,0
0462113d-d748-4f5e-b5e1-8bd53b8f7965,0
04626b73-66d1-4480-a743-169d08bed7f3,1
046a9237-898b-4660-91f8-b29e04800538,1
046b571f-cd54-4fe4-b8f7-24ea7387b6a3,0
046d7779-47df-4d44-ba5d-c8a0c842cbc7,0
046eafd1-3d45-43c6-9d2f-b003ff23759f,0
0470799e-3302-4728-ad51-876ed8359583,0
04719fba-b341-44f7-9f35-b85d79a4714f,1
04773573-d9ef-48a4-b8aa-87a1c4801911,1
04782d84-1111-4e32-b995-9215b112da41,0
04793d70-7b1d-4b0e-a815-256d1bd7ae19,0
0479b43a-6c45-47e2-929e-dab5d2632e95,0
047aaf75-ef9d-42c8-a026-cfd0669988f3,0
0483058d-3764-49a2-8b75-a4d73f2c9d85,0
04878ef6-7a96-4308-aaae-8be81595b065,0
048b82bf-572a-4360-8014-cbfa6b66a654,0
048c4209-c0da-45d7-a9f2-1bdc40a5e680,1
048d1fec-c7c6-4d8a-9b30-01c0b8154fbf,0
048d4848-6c85-4377-9580-3b802be8248f,1
04934e39-ba06-4cad-86a3-fb018f9e10e8,0
049c1510-31c3-4a6f-b348-125703e9ac6e,0
049de5d3-04f8-4a33-a1b8-03e317613f1c,0
04a5c09d-d32d-4dfd-8442-18828d313a7b,1
04a674aa-9d7a-466e-afe7-fb113ae01ab9,0
04ab8ff4-f1b0-4d24-9c1f-46b159119759,0
04ac84a8-8dca-4986-8ff8-b6dc53e9a510,0
04affc6b-4a75-4053-917a-6f329c3693b3,1
04b1035c-b0a0-4fc5-ae1f-1a38638e2153,0
04b1a3f1-5316-480e-80f1-1a7f7fcc06a9,0
04ba0374-9eeb-4f8f-aa67-851865d829b3,0
04bfec74-ff01-445c-bf2c-296fc91b935f,1
04c7f65b-3f4a-49fe-9c29-cbbd371073d1,0
04ce89da-9109-40a5-99d2-292738130bbe,1
04d0f31a-82be-43f0-8874-2d6277df9f5c,0
04d32c62-88b9-40c3-86bf-43f5605fa1ca,1
04d380e4-4a57-4889-ac7a-79afba7acd80,0
04d7c912-4de2-4217-9274-2c469c61810a,0
04d82538-d6e6-47b1-ac0c-038dc31a2d21,0
04dc7867-9493-470d-b17b-0d0c4f211259,1
04ddde18-902b-4122-92be-dd29bc194f7f,1
04e0fd2e-870e-4981-9304-1e27d4f8071c,0
04e58296-bb40-446d-bbea-ac8c6467c948,0
04e604f8-2462-4046-8cd0-cdb2a4f2105e,1
04e8db8c-dc2a-4329-b0b1-cc772cc50df5,0
04eed80b-db8a-4cba-9319-86bcde1f52a5,0
04efd976-f598-4a4e-a5f9-73620fe4ac14,0
04f19fd4-2fdc-4571-af83-536f29f1ffa3,0
04f2284a-3f65-4b72-88c3-f0ccf64ca477,0
04f27def-ac56-4a82-ac85-0635f9558493,0
04f2b603-67cd-45f6-82c1-8e0533263299,0
04f35d67-67c3-40d7-9d02-9d0cf1686ab8,1
04f66866-3344-4d29-8c7a-d482613da87d,0
04f70496-eb5b-486e-b5f5-86274da135a0,1
04f79fa8-17ee-4927-82d3-890aecde9496,1
04fbc7b1-2c7c-49fc-b8ce-a4b18366f1f7,1
